년도,월,시도,시군구,읍면동(법정동),산업분류코드(대),산업분류명(대),판매량
2023,12,광주광역시,광산구,우산동,F,건설업,46911.0
2023,12,광주광역시,광산구,우산동,O,"공공 행정, 국방 및 사회보장 행정",80463.0
2023,12,광주광역시,광산구,우산동,B,광업,0.0
2023,12,광주광역시,광산구,우산동,P,교육 서비스업,248670.0
2023,12,광주광역시,광산구,우산동,K,금융 및 보험업,162339.0
2023,12,광주광역시,광산구,우산동,A,"농업, 임업 및 어업",241526.0
2023,12,광주광역시,광산구,우산동,G,도매 및 소매업,1264628.0
2023,12,광주광역시,광산구,우산동,Q,보건업 및 사회복지 서비스업,245270.0
2023,12,광주광역시,광산구,우산동,L,부동산업,1615074.0
2023,12,광주광역시,광산구,우산동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",181881.0
2023,12,광주광역시,광산구,우산동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",58921.0
2023,12,광주광역시,광산구,우산동,I,숙박 및 음식점업,1160772.0
2023,12,광주광역시,광산구,우산동,R,"예술, 스포츠 및 여가관련 서비스업",256000.0
2023,12,광주광역시,광산구,우산동,H,운수 및 창고업,43254.0
2023,12,광주광역시,광산구,우산동,D,"전기, 가스, 증기 및 공기 조절 공급업",84595.0
2023,12,광주광역시,광산구,우산동,M,"전문, 과학 및 기술 서비스업",13891.0
2023,12,광주광역시,광산구,우산동,J,정보통신업,1630363.0
2023,12,광주광역시,광산구,우산동,C,제조업,728837.0
2023,12,광주광역시,광산구,우산동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",568859.0
2023,12,광주광역시,광산구,운남동,F,건설업,37435.0
2023,12,광주광역시,광산구,운남동,O,"공공 행정, 국방 및 사회보장 행정",14726.0
2023,12,광주광역시,광산구,운남동,P,교육 서비스업,357113.0
2023,12,광주광역시,광산구,운남동,K,금융 및 보험업,17670.0
2023,12,광주광역시,광산구,운남동,A,"농업, 임업 및 어업",28376.0
2023,12,광주광역시,광산구,운남동,G,도매 및 소매업,457986.0
2023,12,광주광역시,광산구,운남동,Q,보건업 및 사회복지 서비스업,437375.0
2023,12,광주광역시,광산구,운남동,L,부동산업,633906.0
2023,12,광주광역시,광산구,운남동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",15129.0
2023,12,광주광역시,광산구,운남동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",107148.0
2023,12,광주광역시,광산구,운남동,I,숙박 및 음식점업,303998.0
2023,12,광주광역시,광산구,운남동,R,"예술, 스포츠 및 여가관련 서비스업",60592.0
2023,12,광주광역시,광산구,운남동,H,운수 및 창고업,74580.0
2023,12,광주광역시,광산구,운남동,D,"전기, 가스, 증기 및 공기 조절 공급업",26747.0
2023,12,광주광역시,광산구,운남동,M,"전문, 과학 및 기술 서비스업",0.0
2023,12,광주광역시,광산구,운남동,J,정보통신업,89140.0
2023,12,광주광역시,광산구,운남동,C,제조업,9429.0
2023,12,광주광역시,광산구,운남동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",237799.0
2023,12,광주광역시,광산구,운수동,F,건설업,2896.0
2023,12,광주광역시,광산구,운수동,O,"공공 행정, 국방 및 사회보장 행정",59241.0
2023,12,광주광역시,광산구,운수동,P,교육 서비스업,0.0
2023,12,광주광역시,광산구,운수동,A,"농업, 임업 및 어업",5385.0
2023,12,광주광역시,광산구,운수동,G,도매 및 소매업,147848.0
2023,12,광주광역시,광산구,운수동,Q,보건업 및 사회복지 서비스업,0.0
2023,12,광주광역시,광산구,운수동,L,부동산업,60103.0
2023,12,광주광역시,광산구,운수동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",6863.0
2023,12,광주광역시,광산구,운수동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,12,광주광역시,광산구,운수동,I,숙박 및 음식점업,43424.0
2023,12,광주광역시,광산구,운수동,R,"예술, 스포츠 및 여가관련 서비스업",0.0
2023,12,광주광역시,광산구,운수동,H,운수 및 창고업,63821.0
2023,12,광주광역시,광산구,운수동,D,"전기, 가스, 증기 및 공기 조절 공급업",258.0
2023,12,광주광역시,광산구,운수동,J,정보통신업,31444.0
2023,12,광주광역시,광산구,운수동,C,제조업,1842387.0
2023,12,광주광역시,광산구,운수동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",199186.0
2023,12,광주광역시,광산구,월계동,F,건설업,86690.0
2023,12,광주광역시,광산구,월계동,O,"공공 행정, 국방 및 사회보장 행정",24223.0
2023,12,광주광역시,광산구,월계동,B,광업,0.0
2023,12,광주광역시,광산구,월계동,P,교육 서비스업,1198083.0
2023,12,광주광역시,광산구,월계동,K,금융 및 보험업,0.0
2023,12,광주광역시,광산구,월계동,A,"농업, 임업 및 어업",810.0
2023,12,광주광역시,광산구,월계동,G,도매 및 소매업,740888.0
2023,12,광주광역시,광산구,월계동,Q,보건업 및 사회복지 서비스업,113693.0
2023,12,광주광역시,광산구,월계동,L,부동산업,1827944.0
2023,12,광주광역시,광산구,월계동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",47163.0
2023,12,광주광역시,광산구,월계동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",35897.0
2023,12,광주광역시,광산구,월계동,I,숙박 및 음식점업,1000076.0
2023,12,광주광역시,광산구,월계동,R,"예술, 스포츠 및 여가관련 서비스업",434116.0
2023,12,광주광역시,광산구,월계동,H,운수 및 창고업,69254.0
2023,12,광주광역시,광산구,월계동,D,"전기, 가스, 증기 및 공기 조절 공급업",52026.0
2023,12,광주광역시,광산구,월계동,M,"전문, 과학 및 기술 서비스업",19213.0
2023,12,광주광역시,광산구,월계동,J,정보통신업,326878.0
2023,12,광주광역시,광산구,월계동,C,제조업,36896.0
2023,12,광주광역시,광산구,월계동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",449138.0
2023,12,광주광역시,광산구,월곡동,F,건설업,39218.0
2023,12,광주광역시,광산구,월곡동,O,"공공 행정, 국방 및 사회보장 행정",31991.0
2023,12,광주광역시,광산구,월곡동,B,광업,0.0
2023,12,광주광역시,광산구,월곡동,P,교육 서비스업,352363.0
2023,12,광주광역시,광산구,월곡동,K,금융 및 보험업,0.0
2023,12,광주광역시,광산구,월곡동,A,"농업, 임업 및 어업",2511.0
2023,12,광주광역시,광산구,월곡동,G,도매 및 소매업,663151.0
2023,12,광주광역시,광산구,월곡동,Q,보건업 및 사회복지 서비스업,105638.0
2023,12,광주광역시,광산구,월곡동,L,부동산업,1430440.0
2023,12,광주광역시,광산구,월곡동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",47296.0
2023,12,광주광역시,광산구,월곡동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,12,광주광역시,광산구,월곡동,I,숙박 및 음식점업,465581.0
2023,12,광주광역시,광산구,월곡동,R,"예술, 스포츠 및 여가관련 서비스업",311835.0
2023,12,광주광역시,광산구,월곡동,H,운수 및 창고업,7490.0
2023,12,광주광역시,광산구,월곡동,D,"전기, 가스, 증기 및 공기 조절 공급업",26663.0
2023,12,광주광역시,광산구,월곡동,M,"전문, 과학 및 기술 서비스업",71135.0
2023,12,광주광역시,광산구,월곡동,J,정보통신업,108287.0
2023,12,광주광역시,광산구,월곡동,C,제조업,25267.0
2023,12,광주광역시,광산구,월곡동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",165603.0
2023,12,광주광역시,광산구,월전동,F,건설업,8848.0
2023,12,광주광역시,광산구,월전동,O,"공공 행정, 국방 및 사회보장 행정",6676.0
2023,12,광주광역시,광산구,월전동,P,교육 서비스업,0.0
2023,12,광주광역시,광산구,월전동,K,금융 및 보험업,0.0
2023,12,광주광역시,광산구,월전동,A,"농업, 임업 및 어업",2225.0
2023,12,광주광역시,광산구,월전동,G,도매 및 소매업,153237.0
2023,12,광주광역시,광산구,월전동,L,부동산업,303109.0
2023,12,광주광역시,광산구,월전동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",5893.0
2023,12,광주광역시,광산구,월전동,I,숙박 및 음식점업,51021.0
2023,12,광주광역시,광산구,월전동,R,"예술, 스포츠 및 여가관련 서비스업",0.0
2023,12,광주광역시,광산구,월전동,H,운수 및 창고업,36256.0
2023,12,광주광역시,광산구,월전동,D,"전기, 가스, 증기 및 공기 조절 공급업",31015.0
2023,12,광주광역시,광산구,월전동,J,정보통신업,37437.0
2023,12,광주광역시,광산구,월전동,C,제조업,12887285.0
2023,12,광주광역시,광산구,월전동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",47007.0
2023,12,광주광역시,광산구,유계동,F,건설업,0.0
2023,12,광주광역시,광산구,유계동,O,"공공 행정, 국방 및 사회보장 행정",0.0
2023,12,광주광역시,광산구,유계동,A,"농업, 임업 및 어업",147613.0
2023,12,광주광역시,광산구,유계동,G,도매 및 소매업,0.0
2023,12,광주광역시,광산구,유계동,L,부동산업,5192.0
2023,12,광주광역시,광산구,유계동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,12,광주광역시,광산구,유계동,I,숙박 및 음식점업,0.0
2023,12,광주광역시,광산구,유계동,H,운수 및 창고업,5875.0
2023,12,광주광역시,광산구,유계동,D,"전기, 가스, 증기 및 공기 조절 공급업",0.0
2023,12,광주광역시,광산구,유계동,J,정보통신업,4823.0
2023,12,광주광역시,광산구,유계동,C,제조업,0.0
2023,12,광주광역시,광산구,유계동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,12,광주광역시,광산구,임곡동,O,"공공 행정, 국방 및 사회보장 행정",9277.0
2023,12,광주광역시,광산구,임곡동,P,교육 서비스업,0.0
2023,12,광주광역시,광산구,임곡동,K,금융 및 보험업,0.0
2023,12,광주광역시,광산구,임곡동,A,"농업, 임업 및 어업",17543.0
2023,12,광주광역시,광산구,임곡동,G,도매 및 소매업,11264.0
2023,12,광주광역시,광산구,임곡동,Q,보건업 및 사회복지 서비스업,45831.0
2023,12,광주광역시,광산구,임곡동,L,부동산업,13754.0
2023,12,광주광역시,광산구,임곡동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",0.0
2023,12,광주광역시,광산구,임곡동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",1674.0
2023,12,광주광역시,광산구,임곡동,I,숙박 및 음식점업,17572.0
2023,12,광주광역시,광산구,임곡동,H,운수 및 창고업,5242.0
2023,12,광주광역시,광산구,임곡동,D,"전기, 가스, 증기 및 공기 조절 공급업",458.0
2023,12,광주광역시,광산구,임곡동,J,정보통신업,5892.0
2023,12,광주광역시,광산구,임곡동,C,제조업,0.0
2023,12,광주광역시,광산구,임곡동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",3485.0
2023,12,광주광역시,광산구,장덕동,F,건설업,23540.0
2023,12,광주광역시,광산구,장덕동,O,"공공 행정, 국방 및 사회보장 행정",11823.0
2023,12,광주광역시,광산구,장덕동,B,광업,0.0
2023,12,광주광역시,광산구,장덕동,P,교육 서비스업,499268.0
